0,24,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,174,0,0,0,85,87,128,85,0,
0,24,46,46,46,46,46,46,46,46,46,46,46,46,46,27,28,25,26,27,28,46,46,27,28,25,26,27,28,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,188,0,0,0,85,87,128,85,0,
0,24,46,46,46,46,46,46,46,46,46,46,46,46,46,41,42,39,40,41,42,46,46,41,42,39,40,41,42,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,50,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,169,170,0,0,88,72,72,92,0,0,99,101,128,85,0,
0,24,46,46,46,46,46,46,46,46,46,46,46,46,46,25,26,27,28,25,26,46,46,25,26,27,28,25,26,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1,6,7,46,46,46,46,46,46,46,46,46,26,27,28,25,26,27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,309,183,184,0,88,86,86,86,91,92,0,0,0,0,85,0,
0,24,46,46,46,46,46,46,46,46,46,46,46,46,46,39,40,52,144,144,52,46,46,52,156,156,52,39,40,46,46,46,46,46,46,46,46,46,1,2,3,4,5,29,20,19,21,20,21,20,21,20,21,32,21,17,18,21,40,41,42,39,40,41,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,170,309,0,0,99,100,100,100,216,91,72,72,72,72,107,0,
0,24,46,46,46,6,7,46,46,46,46,46,46,46,46,27,28,11,12,13,14,5,46,13,14,11,12,27,28,1,29,15,16,21,20,32,19,21,20,21,20,80,43,44,44,44,44,44,44,44,44,30,31,45,33,34,8,10,28,25,26,27,28,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,184,0,0,0,174,175,175,175,99,100,100,100,100,100,216,0,
0,24,20,21,20,21,20,21,32,21,20,17,18,19,20,41,42,39,40,41,42,21,19,41,42,39,40,52,42,43,44,44,44,30,31,45,33,44,44,30,31,45,33,34,35,44,44,44,30,48,49,45,45,45,45,49,22,24,42,39,8,9,9,64,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,72,72,73,0,188,204,204,204,175,176,0,0,0,0,85,0,
0,24,44,44,34,35,30,31,45,33,44,44,44,44,44,25,26,27,28,8,9,9,9,9,10,27,28,11,26,44,44,30,49,45,45,45,45,49,48,45,45,45,45,49,49,47,49,48,45,45,45,45,45,58,59,9,65,24,26,27,36,37,37,37,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,86,87,0,103,204,204,204,204,205,0,0,0,0,85,0,
0,24,49,47,49,49,45,45,45,45,49,48,49,49,8,10,40,41,42,22,23,23,23,23,24,41,42,39,40,48,47,58,59,64,64,60,61,45,45,58,59,9,9,60,61,45,45,45,45,45,45,58,59,57,23,23,23,24,40,41,0,0,127,129,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,100,100,101,0,174,204,204,204,204,205,0,0,0,0,85,0,
0,63,64,64,64,64,64,64,64,64,64,64,64,64,65,63,9,9,9,65,23,23,23,23,23,64,156,156,156,156,64,57,23,23,23,23,62,64,64,57,23,23,23,23,62,10,156,156,156,156,8,57,23,23,23,23,23,63,64,64,64,64,10,128,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,130,127,0,0,188,204,103,204,204,103,0,0,104,136,85,0,
0,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,83,83,83,83,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,83,83,83,83,23,23,23,23,23,23,23,23,23,23,23,23,24,128,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,128,71,72,73,188,204,175,204,204,176,0,0,85,150,85,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,87,128,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,128,85,86,87,188,204,204,204,204,205,0,0,85,86,86,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,202,100,100,100,100,100,216,86,202,100,100,100,100,100,100,216,202,100,100,100,100,100,100,100,100,100,100,216,87,128,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,128,99,100,101,188,204,204,204,204,205,0,0,99,85,86,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,175,175,176,0,0,85,86,87,175,175,175,175,175,174,85,87,175,175,175,175,175,175,174,175,176,0,100,101,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,190,188,191,218,218,218,219,0,0,0,85,86,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,204,204,205,169,170,99,100,101,204,204,204,204,204,188,85,87,218,189,204,191,218,218,188,218,219,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,169,170,217,188,219,0,0,0,0,0,0,0,85,86,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,204,103,205,183,184,0,190,175,191,218,218,189,204,188,99,101,0,203,204,205,0,0,188,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,72,73,184,309,188,0,0,0,0,0,0,0,169,85,86,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,204,204,205,0,239,173,203,204,205,0,0,203,204,188,176,0,0,217,218,219,0,173,188,0,0,88,114,114,114,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,100,101,309,0,188,0,0,0,0,0,0,88,72,107,86,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,218,218,219,0,0,0,217,218,219,0,0,203,204,188,205,0,173,309,0,0,309,225,188,0,88,89,86,86,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,309,188,170,0,0,0,0,88,86,86,86,86,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,0,113,114,78,79,0,0,0,0,0,0,217,218,188,219,0,239,169,170,309,225,0,188,88,89,86,86,86,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,113,115,184,0,0,0,88,86,86,86,86,86,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,0,85,86,86,77,78,79,0,0,0,0,0,0,188,0,88,114,115,184,225,113,114,114,90,86,86,86,86,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,309,174,0,0,0,0,99,100,100,100,100,216,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,128,85,86,86,86,86,77,78,79,0,0,0,0,188,88,89,86,87,0,0,85,86,86,86,86,86,86,86,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,173,225,188,0,0,0,0,0,0,0,127,129,85,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,128,85,86,86,86,86,86,86,77,72,72,136,71,72,89,86,86,87,136,136,85,86,86,86,86,86,86,86,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,136,136,136,113,114,114,115,136,113,114,114,114,115,128,85,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,128,85,86,86,86,86,86,86,86,86,87,150,85,86,86,86,86,87,150,150,85,86,86,86,86,86,86,86,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,150,150,150,285,285,285,285,150,85,86,86,86,87,128,85,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,128,85,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,87,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,85,86,86,202,100,100,100,100,100,100,100,100,100,216,87,128,85,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,128,85,202,100,100,100,216,202,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,216,86,202,100,100,100,100,100,100,100,216,86,86,86,87,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,85,86,86,87,175,175,175,175,175,175,175,175,175,85,87,128,85,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,128,85,87,175,175,175,85,87,175,175,175,175,175,174,175,175,175,174,175,175,175,175,175,175,175,175,175,174,175,175,175,175,85,86,87,0,190,175,175,174,175,175,85,86,86,86,87,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,85,86,86,87,204,204,204,204,204,204,204,204,204,85,87,128,85,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,0,85,87,218,218,218,85,87,218,189,204,191,218,188,218,218,189,188,204,204,204,204,204,204,191,218,189,188,204,204,204,204,99,100,101,0,203,204,204,188,204,204,85,86,86,86,87,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,85,86,86,87,218,218,218,218,218,218,218,218,218,85,87,128,85,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,101,0,99,101,169,170,0,99,101,0,203,204,205,113,114,115,0,217,188,218,218,218,189,204,204,205,0,217,188,218,218,218,189,175,174,176,0,217,218,218,188,218,218,85,86,86,202,101,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,99,216,86,87,117,274,118,118,118,118,118,118,119,85,87,128,85,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,175,204,176,0,183,184,309,0,0,0,217,218,219,0,174,0,0,0,188,0,0,0,203,204,204,205,0,0,188,0,0,0,217,218,188,219,0,0,0,0,188,0,0,99,100,100,101,233,229,230,230,230,230,229,230,230,230,230,229,230,230,230,230,229,230,230,230,230,229,230,230,230,230,229,230,230,230,230,233,99,100,101,287,288,289,0,0,0,173,309,0,85,87,128,85,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,218,218,219,0,0,309,0,309,0,309,309,0,0,169,188,0,88,114,114,78,79,0,217,218,218,219,0,113,114,115,0,0,0,0,188,0,0,169,170,113,114,115,173,0,0,0,146,247,243,244,245,246,244,243,244,245,246,244,243,244,245,246,244,243,244,245,246,244,243,244,245,246,244,243,244,245,246,244,247,145,0,0,276,0,290,0,0,0,239,169,170,85,87,128,85,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,106,92,0,0,0,0,309,169,170,309,0,0,0,183,188,88,89,86,86,86,77,78,79,0,0,0,0,0,174,0,0,173,0,0,188,0,0,183,184,0,174,309,225,0,0,0,160,261,257,258,259,260,258,257,258,259,260,258,257,258,259,260,258,257,258,259,260,258,257,258,259,260,258,257,258,259,260,258,261,159,0,0,301,0,303,0,0,0,0,183,184,85,87,128,85,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,91,92,0,0,0,0,104,184,0,0,0,88,72,72,89,86,86,86,86,86,86,77,78,79,0,0,0,188,170,309,225,0,88,72,92,0,239,309,0,188,225,0,74,75,72,73,275,271,272,272,272,272,271,272,272,272,272,271,272,272,272,272,271,272,272,272,272,271,272,272,272,272,271,272,272,272,272,275,71,72,73,315,316,317,0,0,0,0,0,0,99,101,128,85,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,86,91,92,0,0,0,108,0,0,0,88,89,86,86,86,86,86,86,86,86,86,86,86,77,78,79,0,188,184,225,0,88,86,86,86,92,0,239,169,188,74,75,76,86,86,86,73,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,71,107,86,87,170,0,0,0,0,0,0,0,0,0,127,132,85,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,86,86,91,73,136,136,108,136,136,71,89,86,86,86,86,86,86,86,86,86,86,86,86,86,86,77,72,72,72,73,136,99,100,100,100,101,136,71,72,72,76,86,86,86,86,86,87,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,85,86,86,105,73,136,136,136,136,136,136,136,71,72,72,72,107,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,86,86,86,87,150,150,108,150,150,85,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,87,150,285,285,285,285,285,150,85,86,86,86,86,86,86,86,86,87,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,85,86,86,86,87,150,150,150,150,150,150,150,85,86,86,86,86,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
