300603	947	242	980	275	3
300604	982	242	1015	275	3
					
	#sword				
300405	1026	177	1042	196	3
300406	1046	172	1057	196	3
300407	1061	186	1083	196	3

	#giant brown				
310401	836	171	869	204	3
310402	801	171	834	204	3
310403	766	171	799	204	3
310404	731	171	764	204	3
					
310501	822	207	868	238	3
310502	771	207	817	238	3
					
310601	836	242	869	275	3
310602	801	242	834	275	3
310603	766	242	799	275	3
310604	731	242	764	275	3
					
	#sword				
310405	704	177	720	196	3
310406	689	172	700	196	3
310407	663	186	685	196	3

	#tiles
200000	0	0	239	392	10
200520	1	171	17	187	10
200521	18	171	34	187	10
200522	35	171	51	187	10
200523	52	171	68	187	10
210520	1	188	17	204	10
210521	18	188	34	204	10
210522	35	188	51	204	10
210523	52	188	68	204	10
200530	137	103	153	119	10
200531	154	103	170	119	10

	#window 
200540	1	408	49	424	10
200541	1	425	49	441	10
200542	1	442	49	458	10
200543	1	1	1	1	10


	# score panel
600201	0	32	256	64	6

	#jars				
600101	1	0	15	16	6
600102	17	0	31	16	6
600103	33	0	47	16	6
600104	49	0	63	16	6
600105	65	0	79	16	6

	#numbers				
600301	16	64	24	72	6
600302	24	64	32	72	6
600303	32	64	40	72	6
600304	40	64	48	72	6
600305	48	64	56	72	6
600306	56	64	64	72	6
600307	64	64	72	72	6
600308	72	64	80	72	6
600309	80	64	88	72	6
600310	88	64	96	72	6
					
	#led panel				
600401	127	67	136	76	6
600402	138	67	147	76	6
600403	149	67	158	76	6
600404	160	67	169	77	6
600405	127	83	136	92	6
600406	138	83	147	92	6
600407	149	83	158	92	6
600408	160	83	169	92	6
					
	#item square				
600501	176	64	200	96	6
600502	200	64	224	96	6
600503	224	64	248	96	6
600504	176	96	200	128	6
600505	200	96	224	128	6
600506	224	96	248	128	6

	#prizes				
500101	1	1	23	44	5
500102	24	1	41	29	5
500103	113	1	121	9	5
500104	113	15	121	23	5
500105	113	24	121	32	5
500106	113	33	121	41	5
500107	122	1	130	9	5
500108	122	15	130	23	5
500109	122	24	130	32	5
500110	122	33	130	41	5

	#pipe
90000	1	154	17	170	10
90001	18	154	34	170	10
90002	35	154	51	170	10
90003	52	154	68	170	10
90004	69	273	85	289	10
90005	69	290	85	306	10
90006	69	307	85	323	10
90007	69	324	85	340	10
90008	69	341	85	357	10
90009	69	358	85	374	10
90010	86	273	102	289	10
90011	86	290	102	306	10
90012	86	307	102	323	10
90013	86	324	102	340	10
90014	103	290	119	306	10
90015	103	307	119	323	10
90016	120	290	136	306	10
90017	120	307	136	323	10
90018	137	273	153	289	10
90019	137	290	153	306	10
90020	137	307	153	323	10
90021	137	324	153	340	10
90022	69	171	85	187	10
90023	69	188	85	204	10
90024	86	171	102	187	10	
90025	86	188	102	204	10
90026	1	375	81	407	10
90034	69	154	85	170	10
90035	86	154	102	170	10

# ani_id	sprite1_id	time1	sprite2_id	time2	...
[ANIMATIONS]

# gimmick 1																						
101	100101	4000	100102	100																		
102	100201	100	100202	100	100203	100	100204	100	100205	100	100206	100										
103	100301	100																				
104	100302	100																				
105	100401	100	100402	100	100403	100	100404	100	100405	100	100406	100	100407	100	100408	100	100409	100	100410	100	100411	100
106	100102	100																				
# star 2																						
#small																						
201	100601	100	100303	100	100602	100	100303	100
#nig																						
202	100603	100	100608	100	100604	100	100609	100	100605	100	100610	100	100606	100	100611	100	100607	100	100612	100		
#normal																						
203	100613	100	100614	100																		
#tiny																						
204	101002	100	101004	100	101006	100	101008	100														
#small brown																						
205	100601	100																				
#nig brown																						
206	100608	100	100609	100	100610	100	100611	100	100612	100												
#normal brown																						
207	100613	100																				
#small white																						
208	100602	100																				
#nig white																						
209	100603	100	100604	100	100605	100	100606	100	100607	100												
#normal white																						
210	100614	100																				
#smoke 3																						
301	100615	100	100616	100	100617	100	100618	100	100619	100												
302	100615	100	100616	100	100617	100																
#bomb 4																						
401	101001	100																				

#small black bugs 18						
#walking						
1801	200101	100	200102	100	200103	100
#jumping						
1802	200103	100				
#dying						
1800	200104	100		
#braking
# 1803	200102	100	
#standing
1803	200102	100

# SmallBlackBugWithAntena 19
# death
1900	200301	100
# walking
1901	200301	100	200302	100	200303	100
# jumping
1902	200303	100
# defending 
1903	200302	100
# small election
1904	200305	100	200306	100
# large election
1905	200307	100	200308	100

#pinkworm 22
#crawling				
2201	200601	100	200602	100
#dead				
2202	200601	100

# green turtle 23										
#crawling										
2301	200603	100	200604	100	200605	100	200606	100	200607	100
# turning upside down										
2302	200608	100	200609	100	200610	100	200611	100		

# long neck bird 24								
# standing still								
2401	200801	100	200802	100	200803	100	200802	100
# ready to fly								
2402	200804	100						
# flying								
2403	200805	100	200806	100	200807	100	200806	100

#big green stuff 25						
#walking						
2501	200701	100	200702	100	200703	100
#jumping						
2502	200704	100				
#landing						
2503	200705	100				
#dying 						
2504	200706	100
#walking						
2505	200701	50	200707	50	200712	50	200717	50	200702	50	200708	50	200713	50	200718	50	200703	50	200709	50	200714	50	200719	50
#jumping						
2506	200704	50	200710	50	200715	50	200720	50
#landing						
2507	200705	50	200711	50	200716	50	200721	50

# hanging machine 50								
# green								
5001	400101	100	400102	100	400103	100	400104	100
# pink								
5002	400105	100

# gun machine 51		
#green 		
5101	400201	100
#pink		
5102	400202	100

# shell 52				
5201	400301	100
5202	400302	100

#wheel gun machine 53								
# not mving								
5301	400501	100						
#movin 								
5302	400502	100
5303	400503	100
5304	400504	100

#boeat 54		
5401	400401	100

#elevevator 55						
#holding						
5501	400601	100				
5502	400601	100				
# releasing						
5503	400601	100	400602	300	400603	300
5504	400603	100
# wheel						
5505	400604	100				
5506	400605	100				
5507	400606	100				
5508	400607	100				

	# giant black bug 10	
#standing
1001	300101	100	300102	100
#being attack												
1002	300103	100										
#walking												
1003	300201	100	300202	100	300203	100	300204	100				
#attack												
1004	300301	100	300302	100	300303	100						
#dying												
1005	300103	100										
	#antenna												
1006	300001	100
1007	300002	100
1008	300003	100
1009	300004	100
1010	300001	100	300002	100	300003	100	300004	100	300003	100	300002	100

#giant brown 12								
#walking								
1201	300401	100	300402	100	300403	100	300404	100
#jumping								
1202	300402	100						
#attack								
1203	300501	100	300502	100				
#being injured								
1204	300601	100	300602	100	300603	100		
#defeated								
1205	300605	100						
#sword13								
1206	300405	100	300406	100	300407	100		

#elevator
5200	200520	100	200521	100	200522	100	200523	100
15200	210523	100	210522	100	210521	100	210520	100

#flower pot 
500	500101	100
#hourglass
501	500102	100
#sparkles
510	500103	200	500104	200	500105	200	500106	200	500105	200	500104	200
511	500104	200	500105	200	500106	200	500105	200	500104	200	500103	200
512	500105	200	500106	200	500105	200	500104	200	500103	200	500104	200
513	500106	200	500105	200	500104	200	500103	200	500104	200	500105	200

514	500107	200	500108	200	500109	200	500110	200	500109	200	500108	200
515	500108	200	500109	200	500110	200	500109	200	500108	200	500107	200
516	500109	200	500110	200	500109	200	500108	200	500107	200	500108	200
517	500110	200	500109	200	500108	200	500107	200	500108	200	500109	200

#moving stair
5300	200530	100
15300	200531	100

#window
1	200540	100
2	200540	100	200541	100	200542	100
3	200543	100

# pipe
900	90000	100
901	90001	100
902	90002	100
903	90003	100
904	90004	100
905	90005	100
906	90006	100
907	90007	100
908	90008	100
909	90009	100
910	90010	100
911	90011	100
912	90012	100
913	90013	100
914	90014	100
915	90015	100
916	90016	100
917	90017	100
918	90018	100
919	90019	100
920	90020	100
921	90021	100
922	90022	100
923	90023	100
924	90024	100
925	90025	100
926	90026	100
927	90034	100
928	90035	100
#
# id	ani1	ani2	ani3
#
[ANIMATION_SETS]
#gimmick
-1	1	2	3
-10	900	901	902	903	904	905	906	907	908	909	910	911	912	913	914	915	916	917	918	919	920	921	922	923	924	925	926	927	928
1	101	102	103	104	105	106
2	201	202	203	301
10	1001	1002	1003	1004	1005	1006	1007	1008	1009
11	1101	1102	1103	1104	1105	1106
18	1800	1801	1802	1803
19	1900	1901	1902	1903	1904	1905
22	2201	2202
23	2301	2302
24	2401	2402	2403
25	2501	2502	2503	2504	2505	2506	2507
50	5001	5002	301
51	5101	5102
52	5201	5202
53	5301	5302	5303	5304
54	5401
55	5501	5502	5503	5504	5505	5506	5507	5508
5200	5200	15200
5300	5300	15300
500	500	501	510	511	512	513	514	515	516	517

[SETTINGS]
map_width	66
map_height	24
objects	Assets\Texts\map1\objects.txt
title_map	Assets\Texts\map1\matrix.txt	200000
quadtree	Assets\Texts\map1\nodes.txt	Assets\Texts\map1\objects.txt
