# id	file_path	transparent_color_r	g	b
[TEXTURES]
100804	446	172	452	184	1

	# LEFT				
	# idle
110101	392	0	417	25	1
110102	367	0	392	25	1
	# walking				
110201	392	25	417	50	1
110202	367	25	392	50	1
110203	342	25	367	50	1
110204	317	25	342	50	1
110205	292	25	317	50	1
110206	267	25	292	50	1
	# jumping				
110301	392	50	417	75	1
	# sliding				
110302	367	50	392	75	1
	# getting damaged				
110401	392	75	417	100	1
110402	367	75	392	100	1
110403	342	75	367	100	1
110404	317	75	342	100	1
110405	292	75	317	100	1
110406	267	75	292	100	1
110407	242	75	267	100	1
110408	217	75	242	100	1
110409	192	75	217	100	1
110410	167	75	192	100	1
110411	142	75	167	100	1

	# stars				
	# small				
110601	398	144	408	154	1
110602	386	145	396	155	1
					
	#big				
110603	362	148	382	158	1
110604	340	149	360	159	1
110605	317	150	338	160	1
110606	294	151	315	161	1
110607	270	152	292	162	1
110608	246	153	268	163	1
110609	218	154	244	164	1
110610	190	155	216	165	1
110611	162	156	188	166	1
110612	134	157	160	167	1
					
	# normal				
110613	116	160	132	170	1
110614	98	161	114	171	1
					
	# smoke				
110615	77	164	510	174	1
110616	59	165	75	175	1
110617	41	166	57	176	1
110618	23	167	39	177	1
110619	7	168	21	178	1
					
	# bomb				
111001	399	171	415	181	1
					
	#tiny stars				
111002	390	174	398	184	1
111004	378	175	386	185	1
111006	364	176	372	186	1
111008	345	177	353	187	1
	
	# small black bugs				
200101	698	1	714	17	2
200102	716	1	732	17	2
200103	734	1	750	17	2
200104	752	1	768	17	2
	# small black bugs				
210101	678	1	694	17	2
210102	660	1	676	17	2
210103	642	1	658	17	2
210104	752	1	768	17	2

	#small black bugs with antennas				
200301	698	39	714	61	2
200302	716	39	732	61	2
200303	734	39	750	61	2
200304	752	39	768	61	2
	#small black bugs with antennas				
210301	678	39	694	61	2
210302	660	39	676	61	2
210303	642	39	658	61	2
210304	624	39	640	61	2

	#electric emission				
200305	875	39	888	52	2
200306	892	39	905	52	2					
200307	469	55	501	86	2
200308	891	55	923	86	2
	#electric emission				
210305	504	39	517	52	2
210306	487	39	500	52	2
210307	891	55	923	86	2
210308	469	55	501	86	2

	#pink worm				
200601	698	314	721	328	2
200602	723	314	746	328	2
	#pink worm				
210601	671	314	694	328	2
210602	646	314	669	328	2

	#green turtle				
200603	765	312	785	328	2
200604	787	312	807	328	2
200605	809	312	829	328	2
200606	831	312	851	328	2
200607	851	312	871	328	2

200608	891	312	911	331	2
200609	913	312	933	331	2
200610	935	312	955	331	2
200611	957	312	977	331	2
	#green turtle				
210603	607	312	627	328	2
210604	585	312	605	328	2
210605	563	312	583	328	2
210606	541	312	561	328	2
210607	521	312	541	328	2
	
210608	481	312	501	331	2
210609	459	312	479	331	2
210610	437	312	457	331	2
210611	415	312	435	331	2

	#green fat stuff				
200701	698	371	721	400	2
200702	723	371	747	400	2
200703	749	371	778	400	2
200704	802	371	826	400	2
200705	828	371	852	400	2
200706	854	371	878	400	2
200707	896	371	919	400	2
200708	921	371	945	400	2
200709	947	371	976	400	2
200710	1000	371	1024	400	2
200711	1026	371	1050	400	2
200712	1052	371	1075	400	2
200713	1077	371	1101	400	2
200714	1103	371	1132	400	2
200715	1156	371	1180	400	2
200716	1182	371	1206	400	2
200717	1208	371	1231	400	2
200718	1233	371	1257	400	2
200719	1259	371	1288	400	2
200720	1312	371	1336	400	2
200721	1338	371	1362	400	2

	# long neck bird 696				
200801	701	409	726	455	2
200802	728	409	756	455	2
200803	758	409	792	455	2
					
200804	825	409	851	455	2
					
200805	868	420	920	451	2
200806	921	420	969	451	2
200807	970	420	1018	451	2

	# long neck bird 696				
210801	657	409	691	455	2
210802	619	409	653	455	2
210803	576	409	610	455	2
					
210804	533	409	567	455	2
					
210805	472	420	524	451	2
210806	423	420	471	451	2
210807	374	420	422	451	2

	#green fat stuff				
210701	671	371	694	400	2
210702	645	371	669	400	2
210703	614	371	643	400	2
210704	566	371	590	400	2
210705	540	371	564	400	2
210706	514	371	538	400	2
210707	473	371	496	400	2
210708	447	371	471	400	2
210709	416	371	445	400	2
210710	368	371	392	400	2
210711	342	371	366	400	2
210712	317	371	340	400	2
210713	291	371	315	400	2
210714	260	371	289	400	2
210715	212	371	236	400	2
210716	186	371	210	400	2
210717	161	371	184	400	2
210718	135	371	159	400	2
210719	104	371	133	400	2
210720	56	371	80	400	2
210721	30	371	54	400	2

	#hanging machine 				
400101	3	1	17	19	4
400102	20	1	34	19	4
400103	37	1	51	19	4
400104	54	1	68	19	4
400105	71	1	85	19	4

	#gun machine				
400201	85	2	101	18	4
400202	102	2	118	18	4

	#shell				
400301	85	22	101	38	4
400302	102	22	118	38	4

	#water
400303	1036	50	1044	98	2
400304	1044	50	1052	98	2
400305	1054	50	1062	98	2
400306	1065	50	1073	98	2
400307	1075	50	1083	98	2
400308	1086	50	1094	98	2
400309	1097	50	1105	98	2
400310	1109	50	1117	98	2
400311	1117	50	1125	98	2
400312	11126	50	11134	98	2

	#wheel gun machine				
400501	124	116	148	146	4
400502	155	116	179	146	4
400503	186	116	210	146	4
400504	217	116	241	146	4

	#boat				
400401	210	65	258	81	4

	#elevator				
400601	10	154	48	222	4
400602	52	154	90	230	4
400603	94	154	132	232	4
400604	135	154	143	163	4
400605	135	164	143	173	4
400606	135	174	143	183	4
400607	135	184	143	193	4

	# giant black bug 873				
300101	878	29	910	61	3
300102	914	29	946	61	3
					
300103	950	22	982	61	3
					
300201	878	65	910	97	3
300202	914	65	946	97	3
300203	950	65	982	97	3
300204	986	65	1018	97	3
					
300301	878	98	912	145	3
300302	914	98	948	145	3
300303	950	98	984	145	3
	# antennas				
300001	876	2	901	16	3
300002	903	2	928	16	3
300003	930	2	955	16	3
300004	957	2	980	16	3
	# giant black bug 873			
310101	836	29	868	61
310102	800	29	832	61
				
310103	764	22	796	61
				
310201	836	65	868	97
310202	800	65	832	97
310203	764	65	796	97
310204	728	65	760	97
				
310301	834	98	868	145
310302	798	98	832	145
310303	762	98	796	145
	# antennas			
310001	845	2	870	16
310002	818	2	843	16
310003	791	2	816	16
310004	764	2	789	16

	#giant brown				
300401	877	171	910	204	3
300402	912	171	945	204	3
300403	947	171	980	204	3
300404	982	171	1015	204	3
					
300501	878	207	924	238	3
300502	929	207	975	238	3
					
300601	877	242	910	275	3
300602	912	242	945	275	3
300603	947	242	980	275	3
300604	982	242	1015	275	3
300605	1020	245	1049	276	3
					
301301	1050	242	1083	275	3
301302	1085	242	1118	275	3
301303	1120	242	1153	275	3
301304	1155	242	1188	275	3
301305	1050	279	1083	312	3
301306	1085	279	1118	312	3
301307	1120	279	1153	312	3
301308	1155	279	1188	312	3
301309	1050	316	1083	349	3
301310	1085	316	1118	349	3
301311	1120	316	1153	349	3
301312	1155	316	1188	349	3

	#sword				
300405	1026	177	1042	196	3
300406	1046	172	1057	196	3
300407	1061	186	1083	196	3

301201	1034	175	1056	199	3
301202	1056	175	1078	199	3
301203	1078	175	1100	199	3

301204	1034	201	1056	225	3
301205	1056	201	1078	225	3
301206	1078	201	1100	225	3

	#giant brown				
310401	836	171	869	204	3
310402	801	171	834	204	3
310403	766	171	799	204	3
310404	731	171	764	204	3
					
310501	822	207	868	238	3
310502	771	207	817	238	3
					
310601	836	242	869	275	3
310602	801	242	834	275	3
310603	766	242	799	275	3
310604	731	242	764	275	3
					
	#sword				
310405	704	177	720	196	3
310406	689	172	700	196	3
310407	663	186	685	196	3

	#tiles
200000	0	0	239	500	10
200520	1	171	17	187	10
200521	18	171	34	187	10
200522	35	171	51	187	10
200523	52	171	68	187	10
210520	1	188	17	204	10
210521	18	188	34	204	10
210522	35	188	51	204	10
210523	52	188	68	204	10
200530	137	103	153	119	10
200531	154	103	170	119	10

300000	0	0	536	240	11
400000	0	0	358	274	12
	#window 
200540	1	408	49	424	10
200541	1	425	49	441	10
200542	1	442	49	458	10
200543	1	1	1	1	10


	# score panel
600201	0	32	256	64	6

	#jars				
600101	1	0	15	16	6
600102	17	0	31	16	6
600103	33	0	47	16	6
600104	49	0	63	16	6
600105	65	0	79	16	6

	#numbers				
600301	16	64	24	72	6
600302	24	64	32	72	6
600303	32	64	40	72	6
600304	40	64	48	72	6
600305	48	64	56	72	6
600306	56	64	64	72	6
600307	64	64	72	72	6
600308	72	64	80	72	6
600309	80	64	88	72	6
600310	88	64	96	72	6
					
	#led panel				
600401	121	64	136	76	6
600402	121	64	147	76	6
600403	121	64	158	76	6
600404	121	64	169	76	6
600405	121	80	136	92	6
600406	121	80	147	92	6
600407	121	80	158	92	6
600408	121	80	169	92	6
					
	#item square				
600501	176	64	200	96	6
600502	200	64	224	96	6
600503	224	64	248	96	6
600504	176	96	200	128	6
600505	200	96	224	128	6
600506	224	96	248	128	6

	#prizes				
500101	1	1	23	44	5
500102	24	1	41	29	5
500103	113	1	121	9	5
500104	113	15	121	23	5
500105	113	24	121	32	5
500106	113	33	121	41	5
500107	122	1	130	9	5
500108	122	15	130	23	5
500109	122	24	130	32	5
500110	122	33	130	41	5

	#pipe
90000	1	154	17	170	10
90001	18	154	34	170	10
90002	35	154	51	170	10
90003	52	154	68	170	10
90004	69	273	85	289	10
90005	69	290	85	306	10
90006	69	307	85	323	10
90007	69	324	85	340	10
90008	69	341	85	357	10
90009	69	358	85	374	10
90010	86	273	102	289	10
90011	86	290	102	306	10
90012	86	307	102	323	10
90013	86	324	102	340	10
90014	103	290	119	306	10
90015	103	307	119	323	10
90016	120	290	136	306	10
90017	120	307	136	323	10
90018	137	273	153	289	10
90019	137	290	153	306	10
90020	137	307	153	323	10
90021	137	324	153	340	10
90022	69	171	85	187	10
90023	69	188	85	204	10
90024	86	171	102	187	10	
90025	86	188	102	204	10
90026	1	375	81	407	10
90034	69	154	85	170	10
90035	86	154	102	170	10

	#black man 873				
300701	882	865	922	934	3
300702	924	865	964	934	3
300703	970	865	1010	934	3
					
					
	#spark				
300704	1025	870	1035	920	3
300705	1038	870	1048	920	3
300706	1051	870	1061	920	3
300707	1064	870	1074	920	3
					
	#warior				
300801	883	938	909	1006	3
					
300802	918	940	969	1006	3
300803	974	940	1025	1006	3
					
300804	1122	921	1169	1010	3
					
300805	1264	942	1289	1008	3
300806	1291	942	1316	1008	3
300807	1318	942	1343	1008	3
300808	1345	942	1370	1008	3
					
	# sparks				
300809	1199	939	1205	943	3
300810	1208	949	1216	957	3
300811	1219	949	1227	957	3
300812	1230	949	1238	957	3
300813	1241	949	1249	957	3
					
300814	1204	949	1211	1021	3
300815	1214	949	1221	1021	3
300816	1224	949	1231	1021	3
300817	1234	949	1241	1021	3
					
300905	1120	1043	1175	1113	3
300906	1179	1020	1221	1113	3
300907	1224	1053	1303	1113	3
					
301001	873	1084	924	1165	3
301002	978	1101	1037	1166	3
					
301003	1120	1116	1173	1179	3
					
301105	1120	1183	1173	1246	3
301106	1178	1183	1231	1246	3
301107	1233	1183	1239	1246	3
301101	857	1168	913	1246	3
301102	917	1168	973	1246	3
301103	978	1168	1034	1246	3
301104	1044	1169	1100	1247	3
					
300901	882	1010	939	1080	3
300902	943	1010	1002	1080	3
300903	1006	1010	1063	1080	3
300904	1065	1010	1117	1080	3

301401	1199	939	1205	943	3
301402	1207	927	1215	943	3
301403	1218	927	1226	943	3
301404	1229	927	1237	943	3
301405	1240	927	1248	943	3
	#black man 873				
310701	824	865	864	934	3
310702	782	865	822	934	3
310703	736	865	776	934	3
					
					
	#spark				
310704	711	870	721	920	3
310705	698	870	708	920	3
310706	685	870	695	920	3
310707	672	870	682	920	3
					
	#warior				
310801	837	943	863	1006	3
					
310802	777	940	828	1006	3
310803	742	940	772	1006	3
					
310804	577	921	624	1010	3
					
310805	457	942	482	1008	3
310806	430	942	455	1008	3
310807	403	942	428	1008	3
310808	376	942	401	1008	3
					
	# sparks				
310809	541	927	549	943	3
310810	530	927	538	943	3
310811	519	927	527	943	3
310812	508	927	516	943	3
310813	497	927	505	943	3
					
310814	535	949	542	1021	3
310815	525	949	532	1021	3
310816	515	949	522	1021	3
310817	505	949	512	1021	3
					
310905	571	1043	626	1113	3
310906	525	1020	567	1113	3
310907	443	1053	522	1113	3
					
311001	822	1084	864	1166	3
311002	709	1101	768	1166	3
					
311003	573	1116	626	1179	3
					
311105	573	1183	626	1246	3
311106	515	1183	568	1246	3
311107	507	1183	513	1246	3
311101	833	1168	864	1246	3
311102	773	1186	829	1246	3
311103	721	1186	770	1246	3
311104	661	1186	717	1246	3
					
310901	807	1010	864	1080	3
310902	744	1010	803	1080	3
310903	669	1010	740	1080	3
310904	629	1010	681	1080	3

# ani_id	sprite1_id	time1	sprite2_id	time2	...
[ANIMATIONS]

# gimmick 1																						
101	100101	4000	100102	100																		
102	100201	100	100202	100	100203	100	100204	100	100205	100	100206	100										
103	100301	100																				
104	100302	100																				
105	100401	100	100402	100	100403	100	100404	100	100405	100	100406	100	100407	100	100408	100	100409	100	100410	100	100411	100
106	100102	100

151	100101	100	100303	100 																		
152	100201	100	100303	100	100202	100	100303	100	100203	100	100303	100	100204	100	100303	100	100205	100	100303	100	100206	100	100303	100
153	100301	100	100303	100
154	100302	100	100303	100
155	100401	100	100303	100	100402	100	100403	100	100404	100	100405	100	100406	100	100407	100	100408	100	100409	100	100410	100	100411	100
156	100102	100	100303	100
# star 2																						
#small																						
201	100601	100	100303	100	100602	100	100303	100
#nig																						
202	100603	100	100608	100	100604	100	100609	100	100605	100	100610	100	100606	100	100611	100	100607	100	100612	100		
#normal																						
203	100613	100	100614	100																		
#tiny																						
204	101002	100	101004	100	101006	100	101008	100														
#small brown																						
205	100601	100																				
#nig brown																						
206	100608	100	100609	100	100610	100	100611	100	100612	100												
#normal brown																						
207	100613	100																				
#small white																						
208	100602	100																				
#nig white																						
209	100603	100	100604	100	100605	100	100606	100	100607	100												
#normal white																						
210	100614	100																				
#smoke 3																						
301	100615	100	100616	100	100617	100	100618	100	100619	100												
302	100615	100	100616	100	100617	100																
#bomb 4																						
401	101001	100
402	101008	100	101006	100	101004	100	101002	100
#fire
701	100901	100	100902	100	100903	100
702	100801	100	100802	100	100803	100	100804	100


#small black bugs 18						
#walking						
1801	200101	100	200102	100	200103	100
#jumping						
1802	200103	100				
#dying						
1800	200104	100		
#braking
# 1803	200102	100	
#standing
1803	200102	100

# SmallBlackBugWithAntena 19
# death
1900	200304	100
# walking
1901	200301	100	200302	100	200303	100
# jumping
1902	200303	100
# defending 
1903	200302	100
# small election
1904	200305	100	200306	100
# large election
1905	200307	100	200308	100

#pinkworm 22
#crawling				
2201	200601	300	200602	300
#dead				
2202	200601	100

# green turtle 23										
#crawling										
2301	200603	100	200604	100	200605	100	200606	100	200607	100
# turning upside down										
2302	200608	100	200609	100	200610	100	200611	100		

# long neck bird 24								
# standing still								
2401	200801	1000	200802	1000	200803	1000	200802	1000
# ready to fly								
2402	200804	100						
# flying								
2403	200805	100	200806	100	200807	100	200806	100

#big green stuff 25						
#walking						
2501	200701	100	200702	100	200703	100
#jumping						
2502	200704	100				
#landing						
2503	200705	100				
#dying 						
2504	200706	100
#walking						
2505	200701	50	200707	50	200712	50	200717	50	200702	50	200708	50	200713	50	200718	50	200703	50	200709	50	200714	50	200719	50
#jumping						
2506	200704	50	200710	50	200715	50	200720	50
#landing						
2507	200705	50	200711	50	200716	50	200721	50

# hanging machine 50								
# green								
5001	400101	100	400102	100	400103	100	400104	100
# pink								
5002	400105	100

# gun machine 51		
#green 		
5101	400201	100
#pink		
5102	400202	100

# shell 52				
5201	400301	100
5202	400302	100

# WATER
5203	400303	100	400304	100	400305	100	400306	100	400307	100	400308	100	400309	100	400310	100	400311	100	400312	100

#wheel gun machine 53								
# not mving								
5301	400501	100						
#movin 								
5302	400502	100
5303	400503	100
5304	400504	100

#boeat 54		
5401	400401	100

#elevevator 55						
#holding						
5501	400601	100				
5502	400601	100				
# releasing						
5503	400601	100	400602	300	400603	300
5504	400603	100
# wheel						
5505	400604	100				
5506	400605	100				
5507	400606	100				
5508	400607	100				

	# giant black bug 10	
#standing
1001	300101	3000	300102	200
#being attack												
1002	300103	100										
#walking												
1003	300201	300	300202	300	300203	300	300204	300				
#attack												
1004	300301	100	300302	100	300303	100						
#dying												
1005	300103	100										
	#antenna												
1006	300002	300	300004	300
1007	300002	300
1008	300003	300
1009	300001	300	300002	300	300003	300	300004	300	300003	300	300002	300
1010	300001	300	300002	300	300003	300	300004	300	300003	300	300002	300

#giant brown 12								
#walking								
1201	300401	100	300402	100	300403	100	300404	100
#jumping								
1202	300402	100						
#attack								
1203	300501	100	300502	100				
#being injured								
1204	301301	100	301305	100	301309	100	301302	100	301306	100	301310	100	301303	100	301307	100	301311	100	301304	100	301308	100	301312	100
#defeated								
1205	300605	100						
#sword13								
1206	300405	100	300406	100	300407	100		

#sword -12
6001	301201	100
6002	301202	100
6003	301203	100
6004	301204	100
6005	301205	100
6006	301206	100
#elevator
5200	200520	100	200521	100	200522	100	200523	100
15200	210523	100	210522	100	210521	100	210520	100

#flower pot 
500	500101	100
#hourglass
501	500102	100
#sparkles
510	500103	200	500104	200	500105	200	500106	200	500105	200	500104	200
511	500104	200	500105	200	500106	200	500105	200	500104	200	500103	200
512	500105	200	500106	200	500105	200	500104	200	500103	200	500104	200
513	500106	200	500105	200	500104	200	500103	200	500104	200	500105	200

514	500107	200	500108	200	500109	200	500110	200	500109	200	500108	200
515	500108	200	500109	200	500110	200	500109	200	500108	200	500107	200
516	500109	200	500110	200	500109	200	500108	200	500107	200	500108	200
517	500110	200	500109	200	500108	200	500107	200	500108	200	500109	200

#moving stair
5300	200530	100
15300	200531	100

#window
1	200540	100
2	200540	100	200541	100	200542	100
3	200543	100
#black man 14 																		
#standing still																		
1401	300701	100																
#being injured																		
1402	300701	100	300702	100	300703	100
1403	300701	100	100303	100
1404	100303	100
#smoke 15																		
1501	300704	100	300705	100	300706	100	300707	100
1502	300707	100	300704	100	300705	100	300706	100
1503	300706	100	300707	100	300704	100	300705	100
1504	300705	100	300706	100	300707	100	300704	100
#warior16																		
#transforming from blackman																		
1601	300703	100	300702	100	300701	100	300703	100	300703	100	300702	100	300701	100	300703	100	300801	100	300703	100	300801	100	300703	100	300801	100	300703	100	300801	100	300703	100	300801	100	300703	100	300801	100	300703	100	300801	100	300703	100	300801	100	300703	100	300801	100	300703	100	300801	100	300703	100	300801	100	300703	100
# getting ready																		
1602	300802	100	300803	100														
# jumping																		
1603	300804	100																
#  walking 																		
1604	300901	100	300902	100	300903	100	300904	100										
# getting injured																		
1605	301001	100	301105	100														
1606	301106	100	301107	100	301105	100
# attacking																		
1607	301101	100	301102	100	301103	100	301104	100										
# releasing bullets																		
1608	301001	100																
# releasing sparks																		
1609	301101	100	301102	100	301103	100	301104	100										
# getting thrown																		
1610	300905	100

# dying																		
1611	301003	100																
# walking wo sword																		
1612	300805	100	300806	100	300807	100	300808	100

1613	300803	100
1614	300906	100
1615	300907	100
1616	300812	100	300813	100
1617	300810	100	300811	100	300810	100	300811	100	300810	100	300811	100	300812	100	300813	100	300812	100	300813	100	300812	100	300813	100
#sparks 17																		
#white																		
1701	300814	100	300815	100														
#red																		
1702	300816	100	300817	100														
# smoke																		
1703	300809	100	300810	100	300811	100	300812	100	300813	100								
																		
# pipe
900	90000	100
901	90001	100
902	90002	100
903	90003	100
904	90004	100
905	90005	100
906	90006	100
907	90007	100
908	90008	100
909	90009	100
910	90010	100
911	90011	100
912	90012	100
913	90013	100
914	90014	100
915	90015	100
916	90016	100
917	90017	100
918	90018	100
919	90019	100
920	90020	100
921	90021	100
922	90022	100
923	90023	100
924	90024	100
925	90025	100
926	90026	100
927	90034	100
928	90035	100

1701	301401	100
1702	301401	100	301402	200	301403	200	301404	300
#
# id	ani1	ani2	ani3
#
[ANIMATION_SETS]
#gimmick
-1	1	2	3
-15	5201	301	5203	
-12	6001	6002	6003	6004	6005	6006
-10	900	901	902	903	904	905	906	907	908	909	910	911	912	913	914	915	916	917	918	919	920	921	922	923	924	925	926	927	928
1	101	102	103	104	105	106	151	152	153	154	155	156
2	201	202	203	301
4	301	401	201	402
7	701	702
10	1001	1002	1003	1004	1005	1006	1007	1008	1009
11	1101	1102	1103	1104	1105	1106
12	1201	1202	1203	1204	1205	1206
14	1401	1403	1404	1403	1402
15	1501	1502	1503	1504
16	1601	1602	1603	1604	1606	1606	1607	1608	1609	1610	1611	1612	1613	1614	1615	1616	1617
17	1701	1702	1701	1702
18	1800	1801	1802	1803
19	1900	1901	1902	1903	1904	1905
22	2201	2202
23	2301	2302
24	2401	2402	2403
25	2501	2502	2503	2504	2505	2506	2507
50	5001	5002	301
51	5101	5102
52	5201	5202	301
53	5301	5302	5303	5304
54	5401
55	5501	5502	5503	5504	5505	5506	5507	5508
5200	5200	15200
5300	5300	15300
500	500	501	510	511	512	513	514	515	516	517

[SETTINGS]
map_width	32
map_height	12
objects	Assets\Texts\map1\objects.txt
title_map	Assets\Texts\map2\scene3\map.txt	300000
quadtree	Assets\Texts\map2\scene3\nodes.txt	Assets\Texts\map2\scene3\objects.txt
